fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20240504 235007	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	527	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0713761257044061	0.857304004042929	1936	538	10599	58049776.6116941	11
20240505 001146	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	322	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.031696986097487	0.564620512489012	905	284	12329	58217377.8110945	12
20240505 002125	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	77	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.401693661799895	0.508955064343208	1704	947	12626	50280260.8695652	13
20240505 002426	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.468036906809092	0.799595661668782	182	1632	18195	43887383.808096	14
20240505 002654	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.475857335697412	0.803811210537733	377	197	12895	50655449.7751124	15
20240505 003254	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	65	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.152025137848681	0.701898286024771	1074	1321	11580	57507736.131934	16
20240505 004258	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	296	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0962884499003351	0.773114580897578	1427	732	12101	56919248.8755622	17
20240505 004942	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	102	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.174873415209383	0.894922359138726	1952	893	11641	56572172.4137931	18
20240505 010406	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	329	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.032227951086224	0.57356997449308	1590	546	13307	58560739.1304348	19
20240505 012828	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	580	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0110475407975953	0.734123750285701	1318	618	12145	58467788.6056972	20
20240505 014652	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	582	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0226353426188598	0.664483451917339	1606	216	15387	59853152.9235382	21
20240505 022834	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1225	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100648156568433	0.634953803260382	1956	100	13203	60456667.1664168	22
20240505 033653	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1701	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100454732081006	0.745446564817247	2048	100	9927	60142658.1709145	23
20240505 034441	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	101	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.25028028313983	0.500571770743224	2034	101	11060	53652143.928036	24
20240505 035021	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	89	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.210355482446805	0.899463798797312	1363	1994	11653	54069725.6371814	25
20240505 042557	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2169	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0101265495838123	0.683894098925804	2048	1464	14218	59631217.3913044	26
20240505 044624	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1255	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0185906698197868	0.899934706912039	2046	2000	12923	59969530.7346327	27
20240505 050451	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	931	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0274471618263644	0.899917775066501	2041	1317	15250	57838125.9370315	28
20240505 053358	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1742	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.010000390273477	0.591762087892104	2047	2000	11290	59828530.7346327	29
20240505 055535	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1184	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100280210329911	0.793063741806724	1736	2000	10370	61017256.3718141	30
20240505 062747	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1794	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100004251409837	0.798351039747583	692	2000	12012	60193385.3073463	31
20240505 073810	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	9912	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100391297783647	0.568412755450555	11	1999	10998	59723361.3193403	32
20240505 074620	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1980	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0653562161192103	0.817345758454017	9	1999	11076	58836107.946027	33
20240505 081920	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	9999	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0101313494682336	0.78482002400433	8	1599	12649	59293000	34
20240505 083122	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	348	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0541310303146083	0.62810405213969	2026	100	9823	58890580.2098951	35
20240505 090345	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2183	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100309081882938	0.736844139749885	1451	2000	10804	59368149.9250375	36
20240505 093532	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	8390	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0101343581100389	0.873435900730406	24	102	13857	56507620.6896552	37
20240505 094626	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	600	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0277637118081492	0.679271635086039	315	1999	12875	59887743.6281859	38
20240505 100237	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1081	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.109627512247579	0.500553499910475	19	1999	10017	59006091.4542729	39
20240505 101109	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	112	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0763926497930496	0.500290212990617	521	1998	12015	60728853.0734633	40
20240505 102009	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	197	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.072908459458727	0.500039658472782	286	1591	9552	60801451.2743628	41
20240505 102847	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	153	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0618481282653244	0.500015511225392	280	1868	10527	59474472.2638681	42
20240505 103854	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	434	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.085717860191758	0.590081037868257	498	1615	13315	56036109.4452774	43
20240505 110845	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1245	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0109589712368292	0.500039660114568	445	2000	13216	59914398.8005997	44
20240505 112204	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	678	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0420330062496582	0.500464217840796	53	2000	12961	60564796.101949	45
20240505 113829	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	920	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0458211999930725	0.500233168874361	84	2000	13137	60207290.8545727	46
20240505 115258	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	737	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0531069949276583	0.500411648820456	105	2000	11792	58743760.11994	47
20240505 124307	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1772	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0101236262659097	0.555672086674998	2048	132	10193	60114013.4932534	48
20240505 130749	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	835	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100144587406429	0.501361688872093	799	2000	10957	61174997.0014993	49
20240505 133426	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	784	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0102458916640461	0.500198754760782	851	1997	11434	61460398.8005997	50
20240505 144837	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3875	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.010018111537465	0.5009938988408	894	2000	15220	58859340.3298351	51
20240505 152651	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1718	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100153166722317	0.501370486224096	585	2000	10813	60203938.5307346	52
20240505 155758	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1295	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0109568753894048	0.500050937329472	582	2000	11333	60844478.2608696	53
20240505 162904	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1295	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0109568753894048	0.500050937329472	582	2000	11333	60844478.2608696	54
20240505 170010	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1295	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0109568753894048	0.500050937329472	582	2000	11333	60844478.2608696	55
20240505 173133	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1297	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0106499818767931	0.50085261033263	609	2000	12050	60068110.9445277	56
20240505 180122	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1366	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0199236857594912	0.500257615058172	625	2000	11495	59288553.2233883	57
20240505 182620	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1008	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0102036615080391	0.500799916130504	262	1999	11762	61120236.8815592	58
20240505 191113	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2409	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100531566648237	0.500164028139114	284	1993	12286	59357592.203898	59
20240505 194040	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1149	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100106388762648	0.5081837174423	536	2000	10295	61442016.4917541	60
20240505 201007	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1149	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100106388762648	0.5081837174423	536	2000	10295	61442016.4917541	61
20240505 203939	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1149	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100106388762648	0.5081837174423	536	2000	10295	61442016.4917541	62
20240505 210140	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	818	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.010018437482054	0.561693872044789	498	2000	11806	61566287.856072	63
20240505 212633	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	818	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.010018437482054	0.561693872044789	498	2000	11806	61566287.856072	64
20240505 215016	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1376	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.010047076101301	0.60251260401414	512	1997	11394	60760248.8755622	65
20240505 221403	884	1164528	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1376	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.010047076101301	0.60251260401414	512	1997	11394	60760248.8755622	66
