fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20240505 023601	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	442	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.02788188244652	0.500142417060631	1485	126	12792	59971526.2368816	20
20240505 025629	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	764	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0371609633665887	0.500054467126835	1411	307	10885	60359692.6536732	21
20240505 031517	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	733	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0478920174289226	0.500071144146577	1371	321	10767	59776361.3193403	22
20240505 034446	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1045	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100270531029874	0.500544156188048	1476	103	10834	59768404.7976012	23
20240505 040130	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	614	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.02488342233627	0.718530168873834	1645	338	12329	57767182.9085457	24
20240505 042037	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	810	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.048996131957872	0.500108479375092	1217	166	12195	59778778.1109445	25
20240505 044252	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	766	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0340751893938354	0.519677918514954	2040	433	13805	59460682.1589205	26
20240505 045436	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	704	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0441260641510659	0.758267268512594	1340	1763	12013	58883938.5307346	27
20240505 052506	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1461	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0102666478022671	0.500162046806465	645	424	13706	59610815.5922039	28
20240505 053323	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	330	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0724416207935527	0.738920849898055	2048	1389	11949	59339926.5367316	29
20240505 054911	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	915	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0103733529693173	0.693156171672339	2042	2000	12292	61414014.9925037	30
20240505 061523	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1597	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0101498497803483	0.677399383968144	2048	1729	10938	60571067.4662669	31
20240505 064709	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2569	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100202926999476	0.778706232266689	2048	2000	12132	59655634.1829085	32
20240505 071111	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1778	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100857078380755	0.702742243033231	1881	1999	12166	60355373.3133433	33
20240505 074944	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2130	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0105163924001252	0.50371545781411	2048	2000	13121	60555920.5397301	34
20240505 081603	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2022	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100004784765385	0.619653208315575	2048	2000	12995	59814580.2098951	35
20240505 085511	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2216	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0116154205372388	0.500035867516735	896	2000	13108	59220707.6461769	36
20240505 090641	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	708	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0359575799526969	0.697757498668788	2048	2000	10862	58682665.6671664	37
20240505 091901	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	479	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0765847925603265	0.50006405906507	457	1136	12088	58416179.910045	38
20240505 094713	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1221	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0101246464515457	0.500046762796691	2048	1415	12361	60122217.3913044	39
20240505 101048	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	948	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100408165617489	0.500022649623216	1915	1760	11279	60978772.113943	40
20240505 110948	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	5927	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0349182008578145	0.500145220072854	13	103	14322	57246773.6131934	41
20240505 114358	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1737	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0101998127539175	0.500119274858228	1886	1721	12657	60851368.8155922	42
20240505 115421	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	229	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0944151658772121	0.500160980815075	1316	496	12749	58481815.5922039	43
20240505 123354	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2152	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100010510922463	0.500556129761792	1876	1812	12500	59706896.5517241	44
20240505 125833	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1693	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100045107059463	0.711944597042148	2048	1618	11889	60292580.2098951	45
20240505 132243	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	968	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100431861720579	0.50033926923221	2044	1541	11831	60956715.1424288	46
20240505 141552	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2998	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0101092140886751	0.500045138815781	2003	1419	12827	58723617.6911544	47
20240505 145625	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2250	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100560071119384	0.502947909262663	2047	1939	12714	59317790.1049475	48
20240505 152008	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1638	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0101508371188338	0.702730584478788	2048	1713	12251	60850238.3808096	49
20240505 154327	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1576	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100041832798075	0.706368537901383	2044	1705	11202	61044674.6626687	50
20240505 160635	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1559	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100096836038676	0.707888450135203	2047	1700	13459	60383659.6701649	51
20240505 162827	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1429	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.010049244545178	0.696084688602859	2047	1691	10823	60544673.1634183	52
20240505 165157	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1616	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100003142605092	0.715069344086566	2048	1752	11098	60115835.0824588	53
20240505 172357	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2486	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100003225845594	0.692662919858523	2048	1745	12464	59925541.2293853	54
20240505 174539	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1457	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100960197797246	0.722986194453046	2048	1790	12908	60908503.7481259	55
20240505 180823	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1547	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100612647612509	0.725533509343912	2048	1800	10992	61025319.3403298	56
20240505 183217	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1656	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100380120648868	0.727597778054842	2018	1779	14997	60199644.6776612	57
20240505 185410	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1489	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100512508710336	0.72320893680189	2045	1840	11557	60220034.4827586	58
20240505 191550	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1457	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100960197797246	0.722986194453046	2048	1790	12908	60908503.7481259	59
20240505 193730	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1457	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100960197797246	0.722986194453046	2048	1790	12908	60908443.7781109	60
20240505 200802	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2372	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100367331338308	0.726405850090158	2043	1820	14700	59164767.6161919	61
20240505 203101	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1560	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0101503062437313	0.704419868752391	2048	1716	11309	60161155.922039	62
20240505 205651	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1853	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100357066808882	0.708452929478787	2046	1734	13310	60162533.7331334	63
20240505 212240	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1853	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100357066808882	0.708452929478787	2046	1734	13311	60161512.7436282	64
20240505 214830	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1853	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100357066808882	0.708452929478787	2046	1734	13311	60161512.7436282	65
20240505 220950	884	1020626	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1386	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.010184015418994	0.89988055422755	2045	1728	12835	59491281.8590705	66
