fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20240510 030756	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	132	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0713761257044061	0.857304004042929	1936	538	13218	57493466.2668666	11
20240510 031540	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	163	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.031696986097487	0.564620512489012	905	284	12444	59220083.958021	12
20240510 032218	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	144	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.401693661799895	0.508955064343208	1704	947	14309	51834019.4902549	13
20240510 032444	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	21	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.468036906809092	0.799595661668782	182	1632	12210	48812038.9805097	14
20240510 032637	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.475857335697412	0.803811210537733	377	197	17467	46443497.7511244	15
20240510 033119	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	218	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.152025137848681	0.701898286024771	1074	1321	13671	56614886.0569715	16
20240510 034527	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	769	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0439837195537824	0.500119904602262	1277	859	14194	60355571.2143928	17
20240510 040520	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	739	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0115076189354154	0.500021772975296	1407	844	12584	59944011.994003	18
20240510 041623	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	524	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.034407749813166	0.500002905735797	1420	819	12377	59255566.7166417	19
20240510 045236	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2672	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100889964286936	0.500117680988547	964	943	11591	59473956.5217391	20
20240510 045750	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	68	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0911441700424767	0.539743222434038	1177	894	13424	58412917.5412294	21
20240510 050957	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	861	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0527757694955554	0.500120269226303	684	1998	12989	58208412.2938531	22
20240510 053248	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1222	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0103020844841616	0.500267992841363	1943	653	12593	59706337.3313343	23
20240510 055700	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1422	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100227755256144	0.500007643106321	1535	752	11022	59534000	24
20240510 060316	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	190	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0388623228474214	0.500009667914803	375	101	14034	57816800.5997002	25
20240510 062251	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1111	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100533856169425	0.616200677872232	2044	483	12287	58945476.7616192	26
20240510 064302	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1534	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0232397194297294	0.500010589854635	2048	1511	13680	59130314.8425787	27
20240510 071231	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1626	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100318952746144	0.500009606431714	1297	101	15321	60489593.7031484	28
20240510 074842	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	585	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0101318289738268	0.500011785896732	1297	255	11802	60311301.3493253	29
20240510 080325	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	502	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0234895066312828	0.500464810222127	1813	100	13020	59542878.5607196	30
20240510 081055	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	389	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.192050604176625	0.500107228105207	1123	2000	13158	55023211.3943028	31
20240510 081445	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	85	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.215182483675897	0.899927136490207	2040	991	12374	54004596.7016492	32
20240510 082840	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	577	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100631444628054	0.760680486797772	1293	101	15028	58163856.071964	33
20240510 084923	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	878	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0102242389814251	0.519166677963105	1283	240	12325	58712736.131934	34
20240510 085930	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	306	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0260989065909569	0.500108638104333	1328	527	13026	59716242.8785607	35
20240510 090518	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	271	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0538104346968436	0.614860591863347	874	924	14065	60945089.9550225	36
20240510 091456	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	542	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0302729185946173	0.615027593402993	695	831	12688	59971862.0689655	37
20240510 092328	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	318	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0492132335725433	0.505248276172919	760	752	12740	59257721.1394303	38
20240510 092849	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	170	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0739651175783798	0.611348856252004	1072	700	14341	58069893.5532234	39
20240510 093515	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	403	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0504808762321034	0.828115046490939	849	1167	12982	57968542.7286357	40
20240510 100131	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1786	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100018812109577	0.500979301463929	684	971	11871	60349158.9205397	41
20240510 103953	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2872	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0102013373184144	0.500408723607439	678	945	12095	58846574.2128936	42
20240510 111017	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2409	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100553845445097	0.554136666380948	1647	964	11790	59388500.7496252	43
20240510 112412	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1537	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100323696552184	0.61923405671856	2007	2000	10976	61469541.2293853	44
20240510 114842	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2696	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100004320758019	0.694774647445574	2048	2000	11911	60358274.3628186	45
20240510 122554	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3699	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0102007369873624	0.551450744113391	1995	2000	12031	59246190.4047976	46
20240510 123829	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1273	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0101481571604626	0.897580658441743	1915	2000	12500	61339040.4797601	47
20240510 125230	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1518	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100101360095858	0.893991047260862	1924	2000	11689	61230331.3343328	48
20240510 130629	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1518	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100101360095858	0.893991047260862	1924	2000	11689	61230331.3343328	49
20240510 131909	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1273	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100065330907909	0.887552250477672	1992	2000	11333	61217971.5142429	50
20240510 133406	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1627	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100198612066667	0.897292250180139	1896	2000	11347	61321458.7706147	51
20240510 134857	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1627	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100198612066667	0.897292250180139	1896	2000	11347	61321458.7706147	52
20240510 140353	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1627	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100198612066667	0.897292250180139	1896	2000	11347	61321458.7706147	53
20240510 141842	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1627	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100198612066667	0.897292250180139	1896	2000	11347	61321458.7706147	54
20240510 143341	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1627	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100198612066667	0.897292250180139	1896	2000	11347	61321458.7706147	55
20240510 143737	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	119	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.141648197677865	0.607224878284236	866	1447	13229	58326673.1634183	56
20240510 144202	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	188	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.125696398849311	0.829886604300983	876	1317	13573	58047656.6716642	57
20240510 144536	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	103	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.302841529130123	0.873283833128176	611	972	14450	55429730.1349325	58
20240510 144933	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	79	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.233214569415264	0.597322116792249	1597	579	14104	55825271.3643178	59
20240510 145309	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	60	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.267793947478149	0.759941975304375	1911	482	13831	53335365.8170915	60
20240510 151032	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2036	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100182093014982	0.862039879267725	1444	2000	10851	61206640.17991	61
20240510 152501	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1578	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0101721198020473	0.846043055380518	1975	2000	11804	61560773.6131934	62
20240510 154130	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1376	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100106682996909	0.852331325530991	1858	2000	11068	62000797.6011994	63
20240510 155756	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1403	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100108236710683	0.848109132702899	1809	2000	11245	62026259.3703148	64
20240510 161416	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1403	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100108236710683	0.848109132702899	1809	2000	11245	62026259.3703148	65
20240510 162750	884	660002	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1403	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100108236710683	0.848109132702899	1809	2000	11245	62026259.3703148	66
