fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20240504 162448	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	476	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.031696986097487	0.564620512489012	905	284	13575	58674580.2098951	12
20240504 163307	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	50	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.401693661799895	0.508955064343208	1704	947	15714	47995451.2743628	13
20240504 163634	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.468036906809092	0.799595661668782	182	1632	15936	49595658.1709145	14
20240504 163933	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.475857335697412	0.803811210537733	377	197	13091	52941932.5337331	15
20240504 164718	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	77	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.152025137848681	0.701898286024771	1074	1321	16581	53767164.9175412	16
20240504 170515	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	583	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0457464873857189	0.608679525947822	1524	1065	13447	57883467.7661169	17
20240504 171536	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	218	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0419481944254823	0.81937747728275	1184	1711	12589	59656328.3358321	18
20240504 173645	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	809	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0563862738509182	0.567460154141257	1012	1844	12729	56799866.5667166	19
20240504 180136	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1162	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0318264416262415	0.834947074866384	1781	1648	11497	58059764.6176912	20
20240504 181842	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	497	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0389783529399717	0.894538558245268	1273	615	13343	57134178.4107946	21
20240504 183839	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	649	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0210348854466094	0.581348123588627	1263	1600	10505	58779572.7136432	22
20240504 190233	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	981	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0361448500999087	0.590421906656403	2048	1673	10532	57468467.7661169	23
20240504 191355	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2306	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0314137279941866	0.700286907733762	9	1625	14432	58094524.7376312	24
20240504 192409	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	252	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0782074643433942	0.899596207961569	1481	1785	13360	57097271.3643178	25
20240504 193523	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	235	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0371734272123613	0.690710018409764	1059	1511	15058	59503661.1694153	26
20240504 195649	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1039	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0370900452170615	0.674691864858532	1017	2000	13473	58723128.9355322	27
20240504 200630	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	191	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0920237474017839	0.655480526874649	1722	100	11136	58051070.4647676	28
20240504 202315	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	339	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0340442369345551	0.500133133097052	879	1516	14676	59362884.5577211	29
20240504 205102	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	921	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0388323191318366	0.500151338502442	915	1542	14376	57740425.7871064	30
20240504 211456	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	825	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100044439178883	0.681272750788686	811	1451	12694	60146545.7271364	31
20240504 214612	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1351	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100037611372017	0.695261171905449	859	1607	16286	58873574.2128936	32
20240504 225203	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2826	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100097064083675	0.547529084747613	691	905	12775	58918598.2008995	33
20240504 230749	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	550	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.023233181537804	0.751901137241937	705	1368	10037	58027650.6746627	34
20240504 234130	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1457	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100668175750276	0.615823672214007	1164	1480	10868	58271202.3988006	35
20240505 010936	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	8919	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.01000547135474	0.564421545482718	71	106	13407	54514712.143928	36
20240505 011957	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	198	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0331024258027575	0.691831785470305	1226	1665	11791	61469038.9805097	37
20240505 014035	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	839	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0311511998325963	0.696920784257165	1254	1697	10639	57180991.0044978	38
20240505 015133	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	190	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0322466617882767	0.679733405852334	1151	1363	10808	59327784.107946	39
20240505 021755	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1234	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0328184122578084	0.679261266050032	1115	1391	12006	57854863.5682159	40
20240505 031715	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3586	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0102133008757138	0.658153117282472	768	2000	13820	57848365.8170915	41
20240505 033156	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	223	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0639856147312438	0.501420034633701	2046	101	13568	56931562.2188906	42
20240505 034941	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	672	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0314189885765562	0.684558200705466	950	1503	13015	57866064.4677661	43
20240505 045917	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2463	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100291452263286	0.50039686677981	1547	942	14447	57851443.7781109	44
20240505 051442	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	536	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0383509301321258	0.691737911133914	1340	1516	13003	57579905.5472264	45
20240505 055334	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1895	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100697423217571	0.899965410707493	938	1691	11269	57634439.2803598	46
20240505 060811	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	257	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0788237694519491	0.500353594727641	1318	709	12077	56993467.7661169	47
20240505 071828	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2715	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0105473799994967	0.500720323683434	565	1615	13800	58014812.5937032	48
20240505 072647	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	101	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.108527083639763	0.899459654910945	2047	103	12709	56742085.4572714	49
20240505 075536	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1417	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0258987076681852	0.640352952011946	1034	1586	14515	57771221.8890555	50
20240505 080748	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	349	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0395507786826721	0.738995073061349	787	1560	15561	58378889.0554723	51
20240505 082054	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	442	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0385220645648646	0.727009229570834	1478	1999	14585	58397863.5682159	52
20240505 083423	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	420	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0886431726636202	0.726435867628836	2048	1177	11097	57568190.4047976	53
20240505 085610	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	849	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0330530046007542	0.628255738443464	1174	1200	15443	57266382.3088456	54
20240505 093820	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1280	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100605359944707	0.755532246920813	2018	114	12481	59361077.9610195	55
20240505 101058	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1013	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100091431355783	0.748719346254115	1728	101	12771	58862352.3238381	56
20240505 103254	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	714	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0336939788591663	0.764738612288376	2048	100	12772	59168437.7811094	57
20240505 112325	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1698	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100151664519328	0.734506416089399	2048	518	13668	58304365.8170915	58
20240505 113906	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	367	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0376003908769338	0.743750707415889	1759	100	12572	57593505.2473763	59
20240505 123009	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1636	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0101822202041971	0.578867607453592	2045	101	14290	59781394.3028486	60
20240505 132046	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1636	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0101822202041971	0.578867607453592	2045	101	14292	59786188.9055472	61
20240505 135857	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	942	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0101091942176354	0.559699638120316	2044	104	13656	58367232.3838081	62
20240505 144229	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1387	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0103599084217105	0.652072153872672	2046	105	14962	60327913.0434783	63
20240505 152536	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1361	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0101756759457592	0.671162147896927	2045	118	12307	59532493.2533733	64
20240505 160753	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1361	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0101756759457592	0.671162147896927	2045	118	12306	59528776.6116941	65
20240505 164946	884	1452347	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1361	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0101756759457592	0.671162147896927	2045	118	12307	59528055.4722639	66
