fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20240509 023616	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	174	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0713761257044061	0.857304004042929	1936	538	10540	56563568.2158921	11
20240509 024435	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	195	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.031696986097487	0.564620512489012	905	284	14256	59244773.6131934	12
20240509 025027	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	112	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.401693661799895	0.508955064343208	1704	947	13227	53138730.1349325	13
20240509 025617	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	633	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.468036906809092	0.799595661668782	182	1632	12662	49389352.3238381	14
20240509 025841	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	232	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.475857335697412	0.803811210537733	377	197	10608	35420557.7211394	15
20240509 030313	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	113	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.152025137848681	0.701898286024771	1074	1321	12843	58561374.8125937	16
20240509 032714	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1161	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0113152132906335	0.500017617659497	1365	954	10439	59433944.5277361	17
20240509 041101	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3998	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100505952679553	0.565812925667249	1055	1929	11827	59694652.173913	18
20240509 041825	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	188	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.141952191415753	0.549632143515845	1330	450	11780	57088725.6371814	19
20240509 043718	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1622	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100460212483956	0.722372998168571	1484	1546	11672	60935064.4677661	20
20240509 044622	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	608	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0550594506142597	0.596282192267692	1242	1485	10918	58478263.868066	21
20240509 052946	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3027	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100713109342005	0.500633538293689	1744	1750	12417	59860364.3178411	22
20240509 054309	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1001	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.010190512878328	0.894217924860326	1506	1973	12128	61410482.7586207	23
20240509 055954	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1481	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0101134545875847	0.713564370727201	1515	2000	11013	61639860.5697151	24
20240509 061049	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	946	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0345362082245046	0.740420654989941	1812	2000	11274	58632692.6536732	25
20240509 063252	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1303	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100293091716163	0.899866736771406	1199	795	10377	58018505.2473763	26
20240509 064750	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1182	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100326746275353	0.677630302846528	1470	1834	10865	61594325.3373313	27
20240509 071628	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2925	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.010030903857757	0.763473690882493	1457	1825	13095	60109782.6086956	28
20240509 074004	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	9918	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100586745481382	0.674238003702806	8	1997	11245	59976964.017991	29
20240509 080959	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3195	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100196157927869	0.661524425744479	1338	2000	13205	59299002.9985007	30
20240509 082129	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	992	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0289576488740421	0.899836904768357	539	2000	13209	60176538.2308846	31
20240509 085046	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3231	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.036426479359662	0.500124577926599	8	1556	11664	60628569.7151424	32
20240509 090125	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	786	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0258748251331895	0.625114526191868	559	1604	12421	59292262.3688156	33
20240509 090549	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	55	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.190597765323245	0.89927293948652	2023	102	15760	50596401.7991005	34
20240509 091810	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	858	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100348535355952	0.839158131936802	1207	2000	12343	61558286.3568216	35
20240509 094515	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2788	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100079192891446	0.848077198021948	1301	2000	11528	60843286.3568216	36
20240509 100932	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2419	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0102143786552215	0.899905554265905	1432	1996	12240	59756401.7991005	37
20240509 102007	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	836	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.033012444999298	0.798715987591617	1133	1829	11812	59654434.7826087	38
20240509 103941	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2039	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0831943718000774	0.500286852526457	9	2000	11672	59948257.8710645	39
20240509 112055	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	4000	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0106059139443715	0.500646890964459	42	1997	11816	61270200.8995502	40
20240509 120117	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	4000	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0106059139443715	0.500646890964459	42	1997	11816	61270200.8995502	41
20240509 131952	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	9753	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100968025820492	0.5005860456388	10	693	12555	58612661.1694153	42
20240509 140626	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	4764	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0111340740350346	0.500388639722073	43	2000	11787	60255731.6341829	43
20240509 141837	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	792	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100092044581867	0.829625171000449	1492	1735	11546	61642659.6701649	44
20240509 143121	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	869	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100318368736874	0.830815088739965	1491	1719	11623	61550610.1949025	45
20240509 145127	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1818	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100016892392011	0.827034072184492	1506	1712	10480	60713643.1784108	46
20240509 150457	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	951	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0101291220775343	0.834331101667594	1501	1761	12167	61050904.047976	47
20240509 151355	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	426	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.398726807789308	0.50015114507885	786	2000	13385	53713125.9370315	48
20240509 152723	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	951	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0101291220775343	0.834331101667594	1501	1761	12167	61050904.047976	49
20240509 154101	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	951	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0101291220775343	0.834331101667594	1501	1761	12167	61050904.047976	50
20240509 161547	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2277	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100093850877717	0.625651841814471	1615	663	13728	58595790.1049475	51
20240509 164954	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3443	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100138404147705	0.838242855519043	1497	1800	13630	59206071.964018	52
20240509 171442	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2555	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0101255338284415	0.822499026844336	1468	1998	10766	59839931.0344828	53
20240509 173025	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	857	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0290114924932342	0.500114200698172	1462	1731	13947	61188925.0374813	54
20240509 174453	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	755	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0285755854384453	0.500109638282227	1478	1711	10409	61207482.7586207	55
20240509 180138	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	962	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0301353970139532	0.500417391830376	1476	1727	12124	59183802.0989505	56
20240509 183042	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2633	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100123228462137	0.50053344396365	42	1825	12339	60860421.2893553	57
20240509 184655	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1387	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0296747152916083	0.50068531909459	38	1979	12038	60903811.0944528	58
20240509 190712	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1862	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0261355370396489	0.500744264435805	38	2000	11009	60644904.047976	59
20240509 193418	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2434	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0108618862044444	0.500467509226859	38	1852	11235	60617698.6506747	60
20240509 200241	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2827	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100055151281871	0.703555381513839	1499	1687	10929	59625053.9730135	61
20240509 200816	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	216	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0405166526630943	0.856097049429611	1443	1733	11255	59796559.2203898	62
20240509 201043	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	5	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100775333246194	0.886328575466076	8	1997	12735	47220847.0764618	63
20240509 203745	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2885	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0108058227346514	0.700230335775433	651	2000	10701	58968664.167916	64
20240509 210251	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2509	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0117429692595323	0.899823133977896	981	1997	12537	59813647.6761619	65
20240509 213002	884	804478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2681	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0105038743003889	0.57384113648079	220	2000	11839	60126598.2008995	66
