fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20240504 145905	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	443	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.401693661799895	0.508955064343208	1704	947	12073	55400250.3748126	13
20240504 150038	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	115	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.468036906809092	0.799595661668782	182	1632	11726	53104518.7406297	14
20240504 150150	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	5	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.475857335697412	0.803811210537733	377	197	11830	50340404.7976012	15
20240504 150322	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	67	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.152025137848681	0.701898286024771	1074	1321	12183	60009680.6596702	16
20240504 150754	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	764	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0728323220918322	0.604569847121586	1506	1994	11650	59771499.2503748	17
20240504 151348	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1261	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0456365510369136	0.576327003246726	1940	1629	12379	60337182.9085457	18
20240504 151609	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	358	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0992082239648841	0.639485585040056	1716	1739	12609	60227752.6236882	19
20240504 152118	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1231	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.022185623682806	0.731546614998602	1271	1722	11471	61188139.4302849	20
20240504 152839	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	5351	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0224120027779021	0.633778814346679	8	2000	11510	61541244.3778111	21
20240504 153713	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2334	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0102178061239798	0.611438158285292	532	2000	11222	61938437.7811094	22
20240504 154504	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1985	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100129690964943	0.640669998448414	484	2000	10399	62116403.2983508	23
20240504 155721	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3674	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100096447794599	0.658493366295685	484	2000	12055	61532211.3943028	24
20240504 160957	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2383	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0118374577973724	0.50122834952036	447	2000	10963	62163293.8530735	25
20240504 162123	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1963	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100822886511831	0.50005278161309	511	1999	10562	62210671.6641679	26
20240504 164138	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	4046	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.010055751510301	0.500656404530823	418	2000	11812	61823130.4347826	27
20240504 164524	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	406	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0411858942928079	0.50064438911801	158	2000	11113	62105257.8710645	28
20240504 165107	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	872	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0366720133313745	0.500305663304181	221	2000	10339	62146058.4707646	29
20240504 165823	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1536	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.040027038812705	0.500580576513871	48	2000	11707	61592703.1484258	30
20240504 170241	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	599	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0416936144475348	0.547323044268662	985	1803	10463	61403743.6281859	31
20240504 171113	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	4048	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0110508455341561	0.898909494309007	38	2000	11657	62385881.5592204	32
20240504 171737	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2648	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100130916314348	0.89935100068537	38	2000	10860	61919730.1349325	33
20240504 172023	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	476	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0369158037977826	0.899259570082711	230	2000	12580	61544617.6911544	34
20240504 173338	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	9484	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100284737730612	0.664658620324807	10	2000	11872	61215964.017991	35
20240504 174029	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1595	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100525780032203	0.89982971183614	711	2000	10958	61647439.2803598	36
20240504 175647	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3139	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100156745615046	0.502025110783804	336	2000	11736	62103064.4677661	37
20240504 175935	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	232	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.130709515871506	0.502835521324668	1565	1997	9962	60013490.2548726	38
20240504 180848	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2304	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100050055724428	0.587608955557442	243	2000	11545	62256394.3028486	39
20240504 181801	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2304	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100050055724428	0.587608955557442	243	2000	11545	62256394.3028486	40
20240504 182046	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	526	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.116469027717646	0.899435899583479	1477	1878	11728	59981517.2413793	41
20240504 182303	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	213	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.11857924836142	0.640161264855692	1573	957	12117	58912748.125937	42
20240504 183212	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2304	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100050055724428	0.587608955557442	243	2000	11545	62256394.3028486	43
20240504 183601	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	815	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0340894731737585	0.598195634088932	1479	1998	12205	62310937.0314843	44
20240504 183800	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	290	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.117336394197309	0.642455177180638	520	2000	11677	60364022.4887556	45
20240504 184123	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	558	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0414728406499461	0.891734107241957	1488	1182	10245	60915254.8725637	46
20240504 184610	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1026	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0359539706885107	0.597938373557585	1449	1415	10898	60575745.1274363	47
20240504 185958	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2803	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.010019944941467	0.5506453231122	269	2000	10502	62022095.952024	48
20240504 191406	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2800	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100102199816267	0.546504528771911	301	1999	10976	62184263.868066	49
20240504 192727	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2430	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100258434393897	0.500706495944571	1663	2000	10985	62485659.6701649	50
20240504 194011	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2302	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100815230409547	0.500319225751737	1531	2000	10817	62456406.2968516	51
20240504 195035	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1895	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0160017159787394	0.500248554342421	1448	2000	10650	62341934.0329835	52
20240504 195316	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	475	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0437960751364803	0.732903822112733	1485	1997	9969	61519326.8365817	53
20240504 200413	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3008	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.010025774502075	0.89992781294427	159	963	11431	61316415.2923538	54
20240504 200649	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1238	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0532154255881067	0.8999864903531	31	552	13549	59012130.4347826	55
20240504 200825	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	138	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.115271062659588	0.6099129326197	2046	1998	10331	60599323.838081	56
20240504 201617	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1385	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0293938890919473	0.500634056096081	1524	2000	10695	62222826.0869565	57
20240504 203313	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3254	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100125206019971	0.50170250306869	1464	1999	10849	62195548.7256372	58
20240504 203930	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1430	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100635301422968	0.89847895470442	1716	1999	9628	61737769.1154423	59
20240504 204511	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	744	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0170782719412391	0.517456634320938	1584	2000	9748	61490452.7736132	60
20240504 210639	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	4324	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100201675823225	0.501697571751163	1130	1999	11166	61543079.4602699	61
20240504 211510	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2151	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.010039185533995	0.87391353837681	252	1685	10103	62230730.1349325	62
20240504 212039	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	774	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.028346413372594	0.500142153972345	305	1731	10561	62915260.8695652	63
20240504 212705	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1011	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0266512916053041	0.500596390442466	471	2000	9850	61323763.1184408	64
20240504 214048	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2486	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100435460304428	0.500256776608501	210	1604	11352	62009127.4362819	65
20240504 214711	884	301265	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1002	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0326277353886278	0.503367529537808	251	1698	10508	61354740.6296852	66
