fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20240505 033401	884	876472	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3398	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0695439260570964	0.500236275648905	8	1633	11030	60747001.4992504	31
20240505 034121	884	876472	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	226	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0827749514474756	0.5002397411321	379	1720	12161	59835680.6596702	32
20240505 040046	884	876472	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2225	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0522095688429664	0.500214159882395	8	752	13277	59354607.1964018	33
20240505 042045	884	876472	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2255	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0458457941206847	0.500079166726347	9	1801	10852	60300911.5442279	34
20240505 042640	884	876472	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	182	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0654892958288943	0.500183114183203	154	1953	12020	60419460.2698651	35
20240505 043750	884	876472	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	540	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.064243584518812	0.500210597165028	402	1732	14464	57716485.7571214	36
20240505 044807	884	876472	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	395	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0740859035588177	0.500034956192013	1449	1226	12823	58680925.0374813	37
20240505 055620	884	876472	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	8666	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0106055487315477	0.500293438284853	9	1884	11666	60716602.6986507	38
20240505 060229	884	876472	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	10	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0102467859150538	0.500066940241105	8	1781	14991	48884691.1544228	39
20240505 061521	884	876472	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	564	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0608297380848842	0.500297194257509	1324	747	13977	59142763.1184408	40
20240505 062438	884	876472	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	383	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0669904174505689	0.504393581469911	1370	1607	12665	59416394.3028486	41
20240505 063503	884	876472	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	317	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0570871850095619	0.500347027048032	1525	598	12316	58473769.1154423	42
20240505 064341	884	876472	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	329	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0719069917721819	0.513489344486581	1037	1692	11789	58758217.3913044	43
20240505 065115	884	876472	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	223	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0641581729384932	0.510631838872282	1628	1534	11969	59777077.9610195	44
20240505 070231	884	876472	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	549	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.064389827174833	0.523531482979919	1624	1559	13092	58453715.1424288	45
20240505 071202	884	876472	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	314	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0623753858923306	0.509321276260108	834	357	13736	60292809.5952024	46
20240505 071838	884	876472	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	93	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0621958670629687	0.507076518761337	809	353	12762	59881556.2218891	47
20240505 072802	884	876472	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	303	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0614853219190655	0.516796447387767	867	350	10634	59278269.8650675	48
20240505 073834	884	876472	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	343	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0569188683529415	0.522909743560007	1091	323	12784	60714086.9565217	49
20240505 074613	884	876472	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	116	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0568177894164317	0.53323182820137	1082	297	14237	59123602.6986507	50
20240505 075805	884	876472	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	439	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.055708097785699	0.513699060991905	1174	316	12183	59021794.6026987	51
20240505 080517	884	876472	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	175	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0691806727904248	0.534218421720708	573	844	11796	59371700.149925	52
20240505 081039	884	876472	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	391	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0860720175994384	0.56171178203851	64	2000	12100	59483808.095952	53
20240505 082254	884	876472	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	421	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0530499228724703	0.503970373296889	1495	308	11669	59027302.8485757	54
20240505 082836	884	876472	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	188	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0799599804628228	0.537024894407537	158	1392	10290	60407841.0794603	55
20240505 083519	884	876472	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	375	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0809163461563404	0.543378561962688	128	1384	11593	59962289.3553223	56
20240505 084322	884	876472	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	498	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0805663243449055	0.541538274956417	137	1393	12387	59126016.4917541	57
20240505 085052	884	876472	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	441	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0842224763324693	0.507897540080249	96	1880	11639	59207437.7811094	58
20240505 085648	884	876472	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	148	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0669352898761216	0.541020053816482	391	355	13780	57918830.5847076	59
20240505 090421	884	876472	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	221	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0732392184284141	0.512424960738823	734	1421	12993	59937041.9790105	60
20240505 091313	884	876472	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	330	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0723077230823235	0.52922863041425	743	1413	11580	60080449.7751124	61
20240505 092200	884	876472	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	330	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0723077230823235	0.52922863041425	743	1413	11580	60080449.7751124	62
20240505 093051	884	876472	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	330	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0723077230823235	0.52922863041425	743	1413	11580	60080449.7751124	63
20240505 094021	884	876472	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	397	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0718636143698258	0.537287902861793	751	1395	13401	57493191.904048	64
20240505 095027	884	876472	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	841	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0815503418226956	0.500015760829451	43	1613	12258	60724710.6446777	65
20240505 100257	884	876472	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1285	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0827923962967001	0.500418798120666	8	1613	11672	60318692.6536732	66
