fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20240504 133233	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	155	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0713761257044061	0.857304004042929	1936	538	9600	60494452.7736132	11
20240504 133630	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	637	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.031696986097487	0.564620512489012	905	284	10186	60947187.4062968	12
20240504 133832	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	350	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.401693661799895	0.508955064343208	1704	947	11631	54275455.7721139	13
20240504 133947	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	319	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.468036906809092	0.799595661668782	182	1632	12408	56207244.3778111	14
20240504 134209	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1092	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.475857335697412	0.803811210537733	377	197	12280	57739970.0149925	15
20240504 134420	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	797	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.152025137848681	0.701898286024771	1074	1321	12721	59084976.011994	16
20240504 135059	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2269	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100088794408991	0.603327036456643	1459	699	11188	60756779.6101949	17
20240504 140016	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3144	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100130912702332	0.543337672894933	1056	2000	12527	60867995.5022489	18
20240504 140559	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1763	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0341305957941274	0.500058862866738	2046	1639	11235	60635629.6851574	19
20240504 140909	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1437	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0288616458215043	0.791090175612859	1808	2000	10283	60608031.4842579	20
20240504 141220	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	144	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.053610499180218	0.500388264767325	1340	102	12664	59717985.0074963	21
20240504 141924	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1282	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0101164597841012	0.838079166733318	1031	261	11328	60737199.4002998	22
20240504 142411	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2077	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100377157350071	0.600802131378735	1578	1723	10804	61709619.1904048	23
20240504 143204	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3350	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100090181255317	0.60131805949612	2047	1825	13258	60598473.7631184	24
20240504 143935	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3644	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100518755106943	0.6211227785671	1315	1557	12093	61379110.9445277	25
20240504 144624	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3044	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100389601329081	0.899941920495906	1571	1400	11502	60884104.9475262	26
20240504 145542	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2984	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100011092707737	0.500775669313721	1519	1713	11434	60962827.5862069	27
20240504 150155	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2920	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100402489606299	0.672771038152619	1545	1609	13504	61408479.7601199	28
20240504 151228	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	5422	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100119221079382	0.619887781204891	1330	1564	12601	60774271.3643178	29
20240504 151823	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2787	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100820808141602	0.640477756069618	1519	1660	12766	61147097.4512744	30
20240504 152504	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3235	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100316567530105	0.644397384116295	1530	1633	11433	61129785.6071964	31
20240504 153251	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3608	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100445847488901	0.592155196981982	1489	1673	12328	61764425.7871064	32
20240504 154157	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2958	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0101799667187848	0.58030740516326	1496	1578	12419	61181080.9595202	33
20240504 154942	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3668	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0101218875198496	0.592264688892647	1526	1770	11292	61039622.1889055	34
20240504 155548	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2714	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100381614107859	0.592214539789673	1465	1667	11387	61245116.9415292	35
20240504 160400	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3611	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100015226828445	0.741279518005352	1537	1127	10990	60349100.4497751	36
20240504 161149	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	603	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0178471193379407	0.899980328881766	1508	100	13592	60616023.988006	37
20240504 162134	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	4448	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100722128882947	0.582581174084121	1434	1735	12460	61128485.7571214	38
20240504 162904	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2990	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100705961942573	0.575214152425421	566	1643	13126	60787037.4812594	39
20240504 164156	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	6285	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0103483171328562	0.58752189218434	1438	1695	12342	60317448.2758621	40
20240504 164847	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3352	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100666166913491	0.899933004679481	953	1806	11277	60606781.1094453	41
20240504 165906	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	5382	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.010066631189177	0.617175247476924	1572	1691	11945	60447218.8905547	42
20240504 170250	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1653	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0263800653482984	0.613765022544125	1165	1618	13107	60508985.0074963	43
20240504 171101	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3694	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100504462641491	0.581774272852741	1523	1998	13014	60495991.0044978	44
20240504 172151	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3467	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0101283697830046	0.511754778744231	973	1464	12866	60857292.3538231	45
20240504 172909	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2128	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100297171180832	0.89937332477711	619	509	11332	61162380.8095952	46
20240504 173205	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	889	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100239314514751	0.779587480796357	136	101	11175	60902286.3568216	47
20240504 174123	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3026	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100013722455946	0.67040785367666	586	518	9419	60988577.2113943	48
20240504 174447	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	648	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0402217256688644	0.899981852345574	651	348	13551	60262682.1589205	49
20240504 180227	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	8299	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100120963371507	0.503599199759049	11	582	10183	61150430.2848576	50
20240504 180703	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	657	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100141278390038	0.503356368577586	318	161	11520	61001499.2503748	51
20240504 181403	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	6741	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100080965719945	0.607481151343914	11	644	11053	61125077.9610195	52
20240504 182445	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3311	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100044034679823	0.570233914740029	330	609	10758	60217814.0929535	53
20240504 182537	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	20	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100527157618763	0.722120310886693	8	1556	15219	50913614.6926537	54
20240504 183300	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	580	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0103909511721747	0.67428480200531	1201	100	13419	60768607.1964018	55
20240504 184312	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3388	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100934012809284	0.899841068644702	1114	729	13330	60820734.6326837	56
20240504 185122	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	4222	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100113809019354	0.89966001444828	2037	2000	12050	60363463.2683658	57
20240504 185901	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3470	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0102277221484031	0.661865597174438	2047	1277	12073	60916172.4137931	58
20240504 191010	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3539	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100885743815285	0.772724926905759	1467	507	12752	60849667.1664168	59
20240504 191813	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3903	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.010603110286364	0.899053922321108	2048	1584	12426	60639001.4992504	60
20240504 191910	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	131	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.139551248426978	0.899997332190522	1496	1805	10566	60688206.8965517	61
20240504 192004	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	20	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100227159877766	0.600524659647856	8	103	15054	49999559.2203898	62
20240504 192620	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1083	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100531770509483	0.500139664088294	627	338	13241	60740748.125937	63
20240504 193734	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3904	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0102517143678212	0.666400769501815	1054	582	10531	60794586.2068966	64
20240504 194211	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1632	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0115056263896533	0.60826848190794	453	1028	10305	61864310.3448276	65
20240504 194846	884	157740	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1773	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0111092423756549	0.621037855962588	484	785	10374	61519859.0704648	66
