fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20240505 014305	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1533	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100406730024301	0.500408244296175	1197	708	10771	59469128.9355322	23
20240505 015445	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	933	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0404781507066949	0.500069661834281	1595	991	11918	57166059.970015	24
20240505 020936	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1065	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0173240828002777	0.505760694901386	914	701	12769	58600946.0269865	25
20240505 022418	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1174	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0314890261240168	0.500603257964289	1061	738	11002	58534869.5652174	26
20240505 025440	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3239	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.010024804669903	0.500352004026612	967	1510	11302	59756608.6956522	27
20240505 030532	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	927	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0351189007860086	0.500071494438144	569	1471	12735	58919557.7211394	28
20240505 031738	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	980	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100051441657674	0.566236682943903	1122	1089	11078	61264410.7946027	29
20240505 033045	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	911	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100190644115849	0.643773908458363	1098	1105	10870	61551739.1304348	30
20240505 035418	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2690	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0101683826062191	0.761929653590389	1107	1112	12336	59436497.7511244	31
20240505 041029	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1930	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100167348937839	0.614898011686231	1108	1132	13542	60177298.3508246	32
20240505 042743	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1930	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100167348937839	0.614898011686231	1108	1132	13542	60177298.3508246	33
20240505 045046	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2815	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100016460198442	0.621776715018549	1097	1111	11726	58816662.6686657	34
20240505 050941	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2182	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100111137285101	0.600027390491082	1089	1074	11979	59557932.5337331	35
20240505 052017	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	870	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100122652335134	0.591156209084844	1096	1084	12703	61041164.9175412	36
20240505 053843	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2127	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100238279305365	0.608370435696168	932	1036	12429	59843674.6626687	37
20240505 055924	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2518	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.010025450559337	0.602634387655223	991	1063	12400	58940749.6251874	38
20240505 061441	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1591	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100091668988481	0.585578341466107	1068	1054	10306	60144248.8755622	39
20240505 063000	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1591	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100091668988481	0.585578341466107	1068	1054	10306	60144248.8755622	40
20240505 065431	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2712	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100081453012992	0.570517669387082	1163	1148	12553	59413803.5982009	41
20240505 072253	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2755	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100222886806788	0.579130992957291	1145	1110	11399	59114664.167916	42
20240505 073408	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	946	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100233947043486	0.602348679181212	1130	966	11434	60972122.9385307	43
20240505 075546	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2519	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100392274234143	0.62157981208272	1141	891	10705	58964400.2998501	44
20240505 081156	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1706	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100052735710019	0.577855651813935	1113	1090	11518	60471127.4362819	45
20240505 082732	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1523	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100242175339387	0.571742428079434	1111	1123	11294	60573112.4437781	46
20240505 083849	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	860	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100439148035795	0.566516509876005	1118	1149	10983	61076487.2563718	47
20240505 090148	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2445	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100235317559553	0.558021055873009	1136	1176	12290	59602323.838081	48
20240505 091542	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1176	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100013928298368	0.561635146882452	1117	1167	11325	61782121.4392804	49
20240505 094610	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2847	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100012204574977	0.549651787826233	1129	1256	11545	59019092.9535232	50
20240505 094816	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	26	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100319970064116	0.593178952348901	9	1092	14463	51930820.089955	51
20240505 100853	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2414	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0167241061277299	0.547755695179716	1162	2000	11104	59645601.1994003	52
20240505 102931	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2581	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0102559349432736	0.573860168197195	1223	1442	11766	59944638.6806597	53
20240505 103958	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1102	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.027418986519185	0.569824329155367	1151	1384	12013	60004178.4107946	54
20240505 105101	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	925	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100141877314166	0.571143718762795	1214	1282	10910	61509640.17991	55
20240505 111804	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3774	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100463397904517	0.583916322416825	1242	1393	12809	59413299.850075	56
20240505 114802	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3363	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100112019110593	0.557099042534278	1201	1240	11945	58571776.6116941	57
20240505 115711	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	842	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0288328912904352	0.569103388414653	1127	1278	12188	60068863.5682159	58
20240505 120727	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1040	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0262683678096417	0.573728766038916	1132	1235	11218	59926989.5052474	59
20240505 122029	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1345	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0232735098713245	0.568768597168116	1141	1189	12529	59591890.5547226	60
20240505 124610	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2738	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100154634112239	0.569555887932377	1167	1109	12471	59727509.7451274	61
20240505 131720	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3107	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100396969850774	0.506724193516622	1128	1381	11981	59516790.1049475	62
20240505 133206	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	838	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0103950244824563	0.647356158738478	1265	100	12636	58260215.892054	63
20240505 133941	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	591	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0318370387288907	0.564405445694259	1102	1372	11103	60569920.5397301	64
20240505 134552	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	462	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0355002483815666	0.568503309121059	1096	1475	11842	60834779.6101949	65
20240505 135236	883	588337	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	613	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0391929969888434	0.57553532283664	1082	1617	12719	60219671.6641679	66
