fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20240504 163157	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	334	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0610122628408421	0.500048220419773	1042	922	12260	59582338.8305847	17
20240504 163805	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	213	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.089532000271176	0.547429681620795	857	1967	10628	59912581.7091454	18
20240504 164443	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	160	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.113187618738705	0.551341127705693	1200	1201	13227	57667185.9070465	19
20240504 171518	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2280	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0104216112736783	0.50022122659936	769	1933	12870	59887451.2743628	20
20240504 180024	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3788	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.010032263666361	0.503433449565402	1552	2000	10951	59430358.3208396	21
20240504 183412	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2164	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100784441894353	0.50021610124564	751	843	14589	58237737.6311844	22
20240504 184414	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	582	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0417321976326044	0.548796399719683	1004	2000	10271	60081152.9235382	23
20240504 185953	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	951	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0378377781279889	0.500637721911053	1009	2000	11630	58822263.868066	24
20240504 192635	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2477	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0101544085620416	0.571320856449135	1045	2000	11911	60536265.3673163	25
20240504 194553	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	986	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.010060884118333	0.581997945104266	1023	1980	11434	60846065.9670165	26
20240504 201329	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2695	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0101624594385805	0.593668220953298	961	2000	12991	59590358.3208396	27
20240504 205850	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2107	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0104947052435118	0.538890850042565	2048	102	14528	60673271.3643178	28
20240504 212434	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	847	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100903493563283	0.529728975886951	2045	100	12963	59580025.4872564	29
20240504 215426	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1878	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100004479718616	0.566097053352348	2048	772	14397	59450859.0704648	30
20240504 223245	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1840	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100534880599316	0.545180975802631	1634	101	14101	60359548.7256372	31
20240504 230337	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1336	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100128938889378	0.542256259451861	1636	101	12069	59665203.898051	32
20240504 232747	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	830	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0102445986639313	0.547955740121639	1760	100	14355	58968763.1184408	33
20240504 234729	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1670	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0102326131889225	0.574955876214577	1066	1984	11776	60667742.1289355	34
20240505 000227	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1060	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0101444404518398	0.574367759246149	1048	1936	11757	61150109.4452774	35
20240505 002302	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1789	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0101171073777559	0.832518774746276	1183	2000	12115	60500997.0014993	36
20240505 004201	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1886	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100746865386646	0.89916275992163	1219	1999	11774	60623007.4962519	37
20240505 010752	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2837	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0103540745511684	0.899250006503024	1103	2000	11358	59392986.5067466	38
20240505 013208	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2617	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.01005579018335	0.788561327030925	1294	2000	11992	59668977.5112444	39
20240505 015554	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2420	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100472083263651	0.590429267703813	1131	1999	12115	60328163.4182909	40
20240505 022025	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2302	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100644599418245	0.583868878764635	1104	1999	10883	59808451.2743628	41
20240505 023334	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	906	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100522344954847	0.582863375402185	1042	2000	12815	61322196.4017991	42
20240505 024954	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1150	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100003876138757	0.591719848686732	1052	2000	11629	61311020.9895052	43
20240505 030422	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1206	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.010053679587692	0.597805312170773	1029	1999	10968	60813421.2893553	44
20240505 032807	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2520	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0101201550959696	0.59983681595692	1020	2000	13223	59842424.2878561	45
20240505 034824	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1861	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100153461210775	0.583476994299047	1074	1999	10386	60874503.7481259	46
20240505 040843	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1861	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100153461210775	0.583476994299047	1074	1999	10386	60874503.7481259	47
20240505 042320	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1103	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100629053093292	0.582439366564288	1079	1999	10955	60818418.2908546	48
20240505 043800	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1103	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100629053093292	0.582439366564288	1079	1999	10955	60818418.2908546	49
20240505 045237	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1103	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100629053093292	0.582439366564288	1079	1999	10955	60818418.2908546	50
20240505 051242	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1847	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0101367575803247	0.583794186796146	1102	2000	11024	60520383.808096	51
20240505 053750	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2562	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100004674617256	0.588711586369285	2048	2000	10559	59605938.5307346	52
20240505 060128	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2263	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100458790140723	0.58140944797016	1063	1999	11156	60643184.4077961	53
20240505 063107	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2263	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100458790140723	0.58140944797016	1063	1999	11156	60643184.4077961	54
20240505 065445	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2263	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100458790140723	0.58140944797016	1063	1999	11156	60643184.4077961	55
20240505 071821	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2263	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100458790140723	0.58140944797016	1063	1999	11156	60643184.4077961	56
20240505 074157	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2263	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100458790140723	0.58140944797016	1063	1999	11156	60643184.4077961	57
20240505 080534	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2263	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100458790140723	0.58140944797016	1063	1999	11156	60643184.4077961	58
20240505 081023	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	177	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.141648197677865	0.607224878284236	866	1447	15154	56050863.5682159	59
20240505 083743	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2521	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100160432460809	0.570198154252128	1302	1999	11234	60180998.5007496	60
20240505 085639	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1913	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100004551427523	0.86985345888009	1629	2000	13162	61038077.9610195	61
20240505 090813	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	854	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100004933667079	0.899277209275288	2048	2000	12884	60936545.7271364	62
20240505 092902	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2171	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.010020137443048	0.890382055740975	1687	2000	11640	60540509.7451274	63
20240505 094631	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1711	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0103938790996849	0.870241897445265	2044	2000	12072	60696743.6281859	64
20240505 100537	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1928	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100184032421813	0.86782047202672	1634	2000	11006	60375043.4782609	65
20240505 101711	884	732081	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	854	1	1	1	FALSE	1	0.1	50	0.5	FALSE	900001	0.0100004933667079	0.899277209275288	2048	2000	12884	60936545.7271364	66
